https://www.sciencedirect.com//science/article/pii/S0531556519301706,https://api.elsevier.com/content/article/pii/S0531556519301706,"Brown, Lemuel A.",1
https://www.sciencedirect.com//science/article/pii/S0032386116300544,https://api.elsevier.com/content/article/pii/S0032386116300544,"Zhao, Yue",1
https://www.sciencedirect.com//science/article/pii/S0732312318300774,https://api.elsevier.com/content/article/pii/S0732312318300774,"Norqvist, Mathias",1
