10.1016/j.dib.2018.10.104,"Pandiri, Arun R.",2,2,0
10.1016/j.dib.2018.10.104,"Merrick, B.A.",3,3,0
10.1016/j.dib.2018.10.104,"Kissling, Grace E.",4,4,0
10.1016/j.dib.2018.10.104,"Cunny, Helen",5,5,0
10.1016/j.dib.2018.10.104,"Mutlu, Esra",6,6,0
10.1016/j.dib.2018.10.104,"Waidyanatha, Suramya",7,7,0
10.1016/j.dib.2018.10.104,"Sills, Robert C.",8,8,0
10.1016/j.dib.2018.10.104,"Ton, Thai-Vu",9,9,0
10.1016/j.dib.2018.10.104,"Maynor, Timonthy",10,10,0
10.1016/j.dib.2018.10.104,"Phillips, Siuzanne L.",12,12,0
10.1016/j.dib.2018.10.104,"Devito, Michael J.",13,13,0
10.1016/j.dib.2018.10.104,"Brix, Amy",14,14,0
10.1016/j.dib.2018.10.104,"Hong, Hue-Hua. L.",15,15,0
10.1016/j.dib.2015.08.036,"Xing, Xiaohua",1,1,0
10.1016/j.dib.2015.08.036,"Huang, Yao",2,2,0
10.1016/j.dib.2015.08.036,"Wang, Sen",3,3,0
10.1016/j.dib.2015.08.036,"Chi, Minhui",4,4,0
10.1016/j.dib.2015.08.036,"Zeng, Yongyi",5,5,0
10.1016/j.dib.2015.08.036,"Chen, Lihong",6,6,0
10.1016/j.dib.2015.08.036,"Li, Ling",7,7,0
10.1016/j.dib.2015.08.036,"Zeng, Jinhua",8,8,0
10.1016/j.dib.2015.08.036,"Han, Xiao",9,9,0
10.1016/j.dib.2015.08.036,"Liu, Jingfeng",10,11,1
10.1016/j.dib.2015.08.036,"Liu, Xiaolong",11,10,-1
10.1016/j.dib.2015.08.036,"Lin, Minjie",12,12,0
10.1016/j.dib.2016.12.030,"Huang, Haibing",1,1,0
10.1016/j.dib.2016.12.030,"Lv, Jun",2,2,0
10.1016/j.dib.2016.12.030,"Bao, Yameng",3,3,0
10.1016/j.dib.2016.12.030,"Xuan, Rongwei",4,4,0
10.1016/j.dib.2016.12.030,"Sun, Shenghua",5,5,0
10.1016/j.dib.2016.12.030,"Sneck, Sami",6,6,0
10.1016/j.dib.2016.12.030,"Li, Shuo",7,7,0
10.1016/j.dib.2016.12.030,"Modanese, Chiara",8,8,0
10.1016/j.dib.2016.12.030,"Wang, Aihua",9,9,0
10.1016/j.dib.2016.12.030,"Zhao, Jianhua",10,10,0
10.1016/j.dib.2016.12.030,"Savin, Hele",11,19,8
10.1016/j.dib.2016.12.031,"Huang, Haibing",1,1,0
10.1016/j.dib.2016.12.031,"Lv, Jun",2,2,0
10.1016/j.dib.2016.12.031,"Bao, Yameng",3,3,0
10.1016/j.dib.2016.12.031,"Xuan, Rongwei",4,4,0
10.1016/j.dib.2016.12.031,"Sun, Shenghua",5,5,0
10.1016/j.dib.2016.12.031,"Sneck, Sami",6,6,0
10.1016/j.dib.2016.12.031,"Li, Shuo",7,7,0
10.1016/j.dib.2016.12.031,"Modanese, Chiara",8,8,0
10.1016/j.dib.2016.12.031,"Wang, Aihua",9,9,0
10.1016/j.dib.2016.12.031,"Zhao, Jianhua",10,10,0
10.1016/j.dib.2016.12.031,"Savin, Hele",11,19,8
10.1016/j.dib.2022.108015,"Vargas-Castro, Viridiana",1,1,0
10.1016/j.dib.2022.108015,"Gomez-Diaz, Ricardo",2,2,0
10.1016/j.dib.2022.108015,"Blanco-Alvarez, Victor M.",3,3,0
10.1016/j.dib.2022.108015,"Tomas-Sanchez, Constantino",4,4,0
10.1016/j.dib.2022.108015,"Gonzalez-Vazquez, Alejandro",5,5,0
10.1016/j.dib.2022.108015,"Aguilar-Peralta, Ana Karina",6,6,0
10.1016/j.dib.2022.108015,"Gonzalez-Barrios, Juan A.",7,7,0
10.1016/j.dib.2022.108015,"Martinez-Fong, Daniel",8,8,0
10.1016/j.dib.2022.108015,"Eguibar, Jose R.",9,9,0
10.1016/j.dib.2022.108015,"Ugarte, Araceli",10,11,1
10.1016/j.dib.2022.108015,"Soto-Rodriguez, Guadalupe",11,12,1
10.1016/j.dib.2022.108015,"Brambila, Eduardo",12,13,1
